Email,Kota,Tanggal Pembelian,Produk Yang Dibeli,Nomor Penjualan,Jumlah Pembelian,Rating,Jasa Pengiriman,Customer Baru,Sales Person,Nama Lengkap,Harga,Nama Barang,Total Harga
William@livex.com,Medan,2016-02-03,KP0225BB,36830,6,4.0,Swift Delivery,Y,os-662,Amrullah  William,10000000.0,Breakfast Blend 25kg,60000000.0
Idris@outlookx.com,Samarinda,2016-02-02,KP0850FB,36098,4,4.0,Cepat Kirim,Y,xh-993,Djatmiko Idris,21000000.0,Flores Blend 50kg,84000000.0
Chris@livex.com,Banjarmasin,2016-02-02,KP0625AF,36596,4,4.0,JENT,Y,fg-991,Chris Susanto ,12000000.0,Arabica Flores 25kg,48000000.0
Ie@gmail.com,Pekanbaru,2016-02-01,KP0750AJ,35804,9,4.0,JENT,Y,jb-222,Ie  Heryati,18000000.0,Arabica Java 50kg,162000000.0
Babra@ymail.com,Padang,2016-02-01,KP0050AG,36658,8,4.0,JENT,Y,uj-559,Kusdianto Babra ,16250000.0,Aceh Gayo 50kg,130000000.0
Joh@livex.com,Banjarbaru,2016-02-01,KP0425CB,36271,6,4.0,Cepat Kirim,N,pb-991,Rusdy Joh,27250000.0,Congo Blue Blend 25kg,163500000.0
Erwin@gmail.com,Banjarbaru,2016-01-25,KP0750AJ,36891,5,4.0,JENT,Y,rp-991,Erwin  Kahar ,18000000.0,Arabica Java 50kg,90000000.0
Nasir@livex.com,Jakarta Utara,2016-01-25,KP0625AF,36875,5,4.0,Swift Delivery,N,jm-333,Nasir Esther,12000000.0,Arabica Flores 25kg,60000000.0
Naraindas@rocketmail.com,Sabang,2016-01-25,KP0150BH,36155,4,4.0,JENT,N,av-101,Vijay Naraindas,27000000.0,Bali Honey 50kg,108000000.0
Hawanto@ymail.com,Jayapura,2016-01-23,KP0350CF,35540,9,4.0,Wakanda Express,Y,xj-990,Hawanto  Winoto,35000000.0,Colombie Finest Blend 50kg,315000000.0
Didit@icloudx.com,Banjar,2016-01-23,KP0850FB,35391,2,4.0,JENT,Y,gu-409,Didit  Hai ,21000000.0,Flores Blend 50kg,42000000.0
Honey@ymail.com,Samarinda,2016-01-23,KP0150BH,35456,5,4.0,JENT,Y,op-993,Honey Vicky,27000000.0,Bali Honey 50kg,135000000.0
Cahyaningtyas@livex.com,Medan,2016-01-21,KP0850FB,35979,5,4.0,Pru Logistic,Y,tw-662,Alwi Cahyaningtyas,21000000.0,Flores Blend 50kg,105000000.0
LISA@livex.com,Tanjungpinang,2016-01-21,KP0750AJ,36843,10,4.0,JENT,Y,tn-809,Lisa Padilla ,18000000.0,Arabica Java 50kg,180000000.0
Gemilang@gmail.com,Pagaralam,2016-01-19,KP0425CB,35833,2,4.0,JENT,Y,qi-661,Gemilang Wardhana ,27250000.0,Congo Blue Blend 25kg,54500000.0
Ongkowijoyo@rocketmail.com,Blitar,2016-01-18,KP0625AF,36002,7,4.0,Swift Delivery,N,ij-123,Ongkowijoyo Wardhana,12000000.0,Arabica Flores 25kg,84000000.0
Bhansali@livex.com,Jakarta Selatan,2016-01-16,KP0925SG,36102,3,4.0,JENT,Y,ao-333,Garibaldi Bhansali,15000000.0,Sidikalang Gold Blend 25kg,45000000.0
Management@icloudx.com,Manado,2016-01-15,KP0625AF,36438,5,2.0,Wakanda Express,Y,ph-221,Enny  Management,12000000.0,Arabica Flores 25kg,60000000.0
WIRJAWAN@gmail.com,Pekalongan,2016-01-13,KP0350CF,35608,3,4.0,Wakanda Express,Y,mj-410,Mimin Wirjawan,35000000.0,Colombie Finest Blend 50kg,105000000.0
SABHNANI@icloudx.com,Blitar,2016-01-12,KP0750AJ,36537,4,4.0,JENT,N,mj-123,Sabhnani S,18000000.0,Arabica Java 50kg,72000000.0
Bruce@ymail.com,Pematangsiantar,2016-01-10,KP0625AF,36547,9,4.0,JENT,Y,mc-662,David Bruce,12000000.0,Arabica Flores 25kg,108000000.0
Rahmad@outlookx.com,Binjai,2016-01-09,KP0050AG,35545,9,4.0,Swift Delivery,N,qz-662,Rahmad  Vinod,16250000.0,Aceh Gayo 50kg,146250000.0
Jennice@livex.com,Palembang,2016-01-09,KP0425CB,35723,5,1.0,JENT,Y,tj-661,Daniel Jennice,27250000.0,Congo Blue Blend 25kg,136250000.0
Carlos@livex.com,Pangkalpinang,2016-01-08,KP0925SG,36585,10,4.0,JENT,Y,ei-120,Carlos Tjen ,15000000.0,Sidikalang Gold Blend 25kg,150000000.0
Nila@ymail.com,Langsa,2016-01-07,KP0350CF,35784,10,4.0,Swift Delivery,N,jz-101,Nila Henry,35000000.0,Colombie Finest Blend 50kg,350000000.0
Kiong@icloudx.com,Pekanbaru,2016-01-04,KP0750AJ,35593,4,4.0,JENT,Y,oh-222,Cavalier  Kiong,18000000.0,Arabica Java 50kg,72000000.0
Sugiarti@livex.com,Prabumulih,2016-01-04,KP0425CB,35601,6,4.0,Wakanda Express,Y,sh-661,Dicky Sugiarti,27250000.0,Congo Blue Blend 25kg,163500000.0
WIDJAJA@gmail.com,Sabang,2016-01-02,KP0625AF,35479,10,4.0,Wakanda Express,Y,xg-101,Catherine  Widjaja,12000000.0,Arabica Flores 25kg,120000000.0
Agus@ymail.com,Kendari,2016-01-01,KP0350CF,36087,6,4.0,Pru Logistic,Y,ds-250,Agus Indra,35000000.0,Colombie Finest Blend 50kg,210000000.0
Dicky@livex.com,Meulaboh,2018-02-24,KP0425CB,37001,2,4.0,Swift Delivery,Y,qb-101,Dicky  Brown,27250000.0,Congo Blue Blend 25kg,54500000.0
N.@gmail.com,Kotamobagu,2018-03-24,KP0150BH,37002,4,4.0,Cepat Kirim,Y,sq-221,Hesye N,27000000.0,Bali Honey 50kg,108000000.0
Hendro@gmail.com,Bandung,2018-04-24,KP0150BH,37003,3,4.0,Wakanda Express,Y,nc-409,Hendro  Hasjim,27000000.0,Bali Honey 50kg,81000000.0
Singh@livex.com,Tarakan,2018-04-24,KP0425CB,37004,7,4.0,JENT,Y,dx-994,Lambertus Singh,27250000.0,Congo Blue Blend 25kg,190750000.0
Rossi@icloudx.com,Langsa,2018-04-24,KP0150BH,37005,9,4.0,Swift Delivery,N,yp-101,Safarina Rossi,27000000.0,Bali Honey 50kg,243000000.0
Sik@mex.com,Kediri,2018-04-24,KP0050AG,37006,6,4.0,Wakanda Express,Y,aj-123,Lim  Sik,16250000.0,Aceh Gayo 50kg,97500000.0
Dina@icloudx.com,Solok,2018-05-24,KP0350CF,37007,9,3.0,Swift Delivery,Y,je-559,Dina  Limited,35000000.0,Colombie Finest Blend 50kg,315000000.0
Tedjajadi@gmail.com,Blitar,2018-05-24,KP0150BH,37008,6,4.0,JENT,Y,wn-123,Beatrice  Tedjajadi,27000000.0,Bali Honey 50kg,162000000.0
LIANI@gmail.com,Pangkalpinang,2018-06-24,KP0225BB,37009,6,4.0,JENT,Y,zx-120,Junanda  Liani,10000000.0,Breakfast Blend 25kg,60000000.0
Christina@livex.com,Denpasar,2018-06-24,KP0350CF,37010,5,4.0,Wakanda Express,Y,ve-201,Armedta Christina,35000000.0,Colombie Finest Blend 50kg,175000000.0
Hendrastiti@livex.com,Banda Aceh,2018-07-24,KP0925SG,37011,4,4.0,JENT,Y,ie-101,Anwar  Hendrastiti,15000000.0,Sidikalang Gold Blend 25kg,60000000.0
Sonal@mex.com,Madiun,2018-07-24,KP0750AJ,37012,5,4.0,Swift Delivery,N,kt-123,Sonal Tjahyawati,18000000.0,Arabica Java 50kg,90000000.0
Elsa@livex.com,Tanjungbalai,2018-08-24,KP0625AF,37013,4,2.0,Pru Logistic,Y,Wi-662,Elsa Mogi,12000000.0,Arabica Flores 25kg,48000000.0
Djoni@outlookx.com,Jambi,2018-09-24,KP0750AJ,37014,8,4.0,Wakanda Express,Y,ph-512,Djoni  Mardova,18000000.0,Arabica Java 50kg,144000000.0
Naraindas@rocketmail.com,Sabang,2018-01-25,KP0150BH,37015,4,4.0,JENT,N,av-101,Vijay Naraindas,27000000.0,Bali Honey 50kg,108000000.0
Nasir@livex.com,Jakarta Utara,2018-01-25,KP0625AF,37016,5,4.0,Swift Delivery,N,jm-333,Nasir Esther,12000000.0,Arabica Flores 25kg,60000000.0
Erwin@gmail.com,Banjarbaru,2018-01-25,KP0750AJ,37017,5,4.0,JENT,Y,rp-991,Erwin  Kahar ,18000000.0,Arabica Java 50kg,90000000.0
Aurelia@livex.com,Cilegon,2018-10-25,KP0625AF,37018,5,4.0,Cepat Kirim,Y,Iq-500,Aurelia Siregar,12000000.0,Arabica Flores 25kg,60000000.0
Lee@livex.com,Mojokerto,2018-11-25,KP0850FB,37019,4,4.0,JENT,Y,Zb-123,Lee  Faizal,21000000.0,Flores Blend 50kg,84000000.0
Harijanto@rocketmail.com,Madiun,2018-04-25,KP0150BH,37020,4,4.0,Cepat Kirim,N,nv-123,Setia Harijanto,27000000.0,Bali Honey 50kg,108000000.0
International@livex.com,Jakarta Barat,2018-04-25,KP0925SG,37021,7,4.0,JENT,Y,sx-333,Daniel International,15000000.0,Sidikalang Gold Blend 25kg,105000000.0
Diana@icloudx.com,Sibolga,2018-04-25,KP0050AG,37022,7,5.0,Cepat Kirim,Y,gk-662,Maria Diana,16250000.0,Aceh Gayo 50kg,113750000.0
Hugh@livex.com,Bandung,2018-05-25,KP0925SG,37023,4,4.0,Pru Logistic,N,en-409,Petrus Hugh,15000000.0,Sidikalang Gold Blend 25kg,60000000.0
Gaitini@livex.com,Sawahlunto,2018-06-25,KP0850FB,37024,7,4.0,Pru Logistic,Y,yc-559,Gaitini  Vincent,21000000.0,Flores Blend 50kg,147000000.0
Luhur@icloudx.com,Magelang,2018-06-25,KP0150BH,37025,6,4.0,JENT,N,rm-410,Victor Luhur,27000000.0,Bali Honey 50kg,162000000.0
GITA@ymail.com,Lubuklinggau,2018-06-25,KP0625AF,37026,5,4.0,Swift Delivery,Y,Dv-661,Gita Group,12000000.0,Arabica Flores 25kg,60000000.0
Soegiarto@gmail.com,Metro,2018-07-25,KP0625AF,37027,5,4.0,Wakanda Express,Y,Pv-150,Herry  Soegiarto,12000000.0,Arabica Flores 25kg,60000000.0
Roger@ymail.com,Jakarta Pusat,2018-08-25,KP0425CB,37028,6,4.0,Cepat Kirim,N,Bj-333,Roger Suliawan,27250000.0,Congo Blue Blend 25kg,163500000.0
Hambali@ymail.com,Jayapura,2018-09-25,KP0425CB,37029,7,3.0,Cepat Kirim,Y,Ti-990,Herman Hambali,27250000.0,Congo Blue Blend 25kg,190750000.0
Lovri@livex.com,Gorontalo,2018-09-25,KP0850FB,37030,8,4.0,Swift Delivery,Y,Sv-983,Lovri Nelson,21000000.0,Flores Blend 50kg,168000000.0
Mirza@ymail.com,Tasikmalaya,2018-01-26,KP0850FB,37031,9,5.0,JENT,Y,tg-409,Ferdinand Mirza ,21000000.0,Flores Blend 50kg,189000000.0
Patra@mex.com,Gorontalo,2018-10-26,KP0750AJ,37032,4,2.0,JENT,N,ac-983,Solihin Patra,18000000.0,Arabica Java 50kg,72000000.0
Calvin@icloudx.com,Pariaman,2018-10-26,KP0750AJ,37033,8,4.0,Cepat Kirim,Y,Hm-559,Calvin Carmen,18000000.0,Arabica Java 50kg,144000000.0
Ikbal@ymail.com,Pontianak,2018-11-26,KP0050AG,37034,10,4.0,JENT,Y,Hq-880,Henking  Ikbal ,16250000.0,Aceh Gayo 50kg,162500000.0
Utomo@ymail.com,Yogyakarta,2018-12-26,KP0750AJ,37035,5,4.0,JENT,Y,hd-444,Kiki Utomo,18000000.0,Arabica Java 50kg,90000000.0
Baldeo@ymail.com,Tomohon,2018-12-26,KP0050AG,37036,7,4.0,JENT,Y,Uj-221,Baldeo Agil ,16250000.0,Aceh Gayo 50kg,113750000.0
Adji@livex.com,Tarakan,2018-12-26,KP0850FB,37037,6,4.0,Cepat Kirim,Y,Ak-994,Adji Widjojo,21000000.0,Flores Blend 50kg,126000000.0
Agus@ymail.com,Jakarta Utara,2018-02-26,KP0750AJ,37038,10,4.0,JENT,Y,oa-333,Agus Nittyyudo,18000000.0,Arabica Java 50kg,180000000.0
Harsono@gmail.com,Tomohon,2018-02-26,KP0750AJ,37039,9,4.0,JENT,Y,ge-221,Kirk Harsono ,18000000.0,Arabica Java 50kg,162000000.0
Ongsoredjo@gmail.com,Langsa,2018-03-26,KP0925SG,37040,10,2.0,Swift Delivery,Y,jj-101,Kusuma  Ongsoredjo,15000000.0,Sidikalang Gold Blend 25kg,150000000.0
Ignanto@gmail.com,Tidore Kepulauan,2018-03-26,KP0350CF,37041,10,4.0,Cepat Kirim,Y,gv-160,Ignanto Hadikusumo,35000000.0,Colombie Finest Blend 50kg,350000000.0
Ang@livex.com,Jambi,2018-04-26,KP0625AF,37042,7,4.0,Cepat Kirim,Y,oc-512,Ang  Suo,12000000.0,Arabica Flores 25kg,84000000.0
Matthew@icloudx.com,Sungai Penuh,2018-04-26,KP0050AG,37043,6,4.0,Wakanda Express,Y,pl-512,Matthew  Akbar,16250000.0,Aceh Gayo 50kg,97500000.0
Indrawati@ymail.com,Jakarta Utara,2018-04-26,KP0625AF,37044,8,4.0,Cepat Kirim,Y,rq-333,Indrawati R,12000000.0,Arabica Flores 25kg,96000000.0
Sinto@livex.com,Pagaralam,2018-04-26,KP0750AJ,37045,9,4.0,JENT,N,di-661,Pradeep  Sinto,18000000.0,Arabica Java 50kg,162000000.0
Kong@livex.com,Palembang,2018-05-26,KP0750AJ,37046,3,4.0,JENT,Y,np-661,Doreen Kong,18000000.0,Arabica Java 50kg,54000000.0
Wargana@gmail.com,Prabumulih,2018-05-26,KP0625AF,37047,4,4.0,Swift Delivery,Y,xp-661,Hanson  Wargana,12000000.0,Arabica Flores 25kg,48000000.0
BOWDEN@gmail.com,Cirebon,2018-05-26,KP0750AJ,37048,5,1.0,Swift Delivery,Y,ft-409,Adelina  Bowden,18000000.0,Arabica Java 50kg,90000000.0
Djoni@ymail.com,Bogor,2018-07-26,KP0925SG,37049,10,4.0,JENT,Y,Js-409,Djoni Kusumawati ,15000000.0,Sidikalang Gold Blend 25kg,150000000.0
Gobel@livex.com,Bima,2018-08-26,KP0150BH,37050,2,4.0,Cepat Kirim,Y,xe-183,Chander Gobel,27000000.0,Bali Honey 50kg,54000000.0
Lestari@gmail.com,Magelang,2018-08-26,KP0925SG,37051,7,4.0,Swift Delivery,Y,wy-410,Cindy Lestari,15000000.0,Sidikalang Gold Blend 25kg,105000000.0
Jeffrey@ymail.com,Pangkalpinang,2018-08-26,KP0050AG,37052,3,4.0,Wakanda Express,Y,el-120,Jeffrey Suwarno,16250000.0,Aceh Gayo 50kg,48750000.0
Madampath@icloudx.com,Yogyakarta,2018-08-26,KP0625AF,37053,10,4.0,Pru Logistic,Y,Aq-444,Madampath  Arief,12000000.0,Arabica Flores 25kg,120000000.0
Virendra@gmail.com,Banjarbaru,2018-09-26,KP0150BH,37054,6,4.0,JENT,N,vu-991,Virendra Prakash,27000000.0,Bali Honey 50kg,162000000.0
Roberto@gmail.com,Pasuruan,2018-09-26,KP0750AJ,37055,8,5.0,Pru Logistic,N,Ej-123,Roberto Arpan,18000000.0,Arabica Java 50kg,144000000.0
Raymond@icloudx.com,Bukittinggi,2018-09-26,KP0850FB,37056,7,5.0,Wakanda Express,N,Yx-559,Raymond Sapta,21000000.0,Flores Blend 50kg,147000000.0
Frank@gmail.com,Padangpanjang,2018-10-27,KP0850FB,37057,2,4.0,JENT,Y,rd-559,Frank Koeshandery,21000000.0,Flores Blend 50kg,42000000.0
Abu@ymail.com,Balikpapan,2018-10-27,KP0350CF,37058,7,4.0,Cepat Kirim,Y,Qc-993,Abu Sally,35000000.0,Colombie Finest Blend 50kg,245000000.0
Alexandra@ymail.com,Mojokerto,2018-10-27,KP0625AF,37059,9,4.0,Cepat Kirim,Y,Pi-123,Alexandra Muljo,12000000.0,Arabica Flores 25kg,108000000.0
Lilys@ymail.com,Jakarta Pusat,2018-12-27,KP0750AJ,37060,8,4.0,JENT,Y,ik-333,Lilys Riady ,18000000.0,Arabica Java 50kg,144000000.0
Group@ymail.com,Pariaman,2018-12-27,KP0750AJ,37061,8,4.0,JENT,N,Rh-559,Rori  Group,18000000.0,Arabica Java 50kg,144000000.0
Andrew@ymail.com,Manado,2018-12-27,KP0350CF,37062,6,4.0,Swift Delivery,Y,Qo-221,Andrew  Eddy,35000000.0,Colombie Finest Blend 50kg,210000000.0
Rustiyan@outlookx.com,Semarang,2018-03-27,KP0925SG,37063,5,4.0,Wakanda Express,N,gf-410,Rustiyan  Muchtar,15000000.0,Sidikalang Gold Blend 25kg,75000000.0
Kusumo@gmail.com,Tegal,2018-03-27,KP0150BH,37064,9,4.0,Wakanda Express,Y,ku-410,Kusumo Halim,27000000.0,Bali Honey 50kg,243000000.0
Liliana@icloudx.com,Malang,2018-04-27,KP0350CF,37065,7,4.0,Swift Delivery,Y,ys-123,Liliana  Mogi,35000000.0,Colombie Finest Blend 50kg,245000000.0
Agam@gmail.com,Purwokerto,2018-05-27,KP0750AJ,37066,5,1.0,Wakanda Express,Y,pf-410,Agam Iskandar,18000000.0,Arabica Java 50kg,90000000.0
Jimmy@gmail.com,Medan,2018-05-27,KP0850FB,37067,5,4.0,Swift Delivery,Y,yk-662,Hendra Jimmy,21000000.0,Flores Blend 50kg,105000000.0
Danny@ymail.com,Jambi,2018-05-27,KP0625AF,37068,8,4.0,Swift Delivery,Y,qa-512,Danny  Basuki,12000000.0,Arabica Flores 25kg,96000000.0
Grant@ymail.com,Surakarta,2018-06-27,KP0925SG,37069,8,2.0,Pru Logistic,Y,Ji-410,Grant Sutantyo,15000000.0,Sidikalang Gold Blend 25kg,120000000.0
Mochamad@ymail.com,Yogyakarta,2018-07-27,KP0350CF,37070,10,4.0,Pru Logistic,Y,bu-444,Mochamad Balmaceda,35000000.0,Colombie Finest Blend 50kg,350000000.0
Bagus@ymail.com,Pekalongan,2018-08-27,KP0150BH,37071,5,4.0,Swift Delivery,Y,ns-410,Bong Bagus,27000000.0,Bali Honey 50kg,135000000.0
Samantha@ymail.com,Lubuklinggau,2018-08-27,KP0625AF,37072,7,4.0,JENT,Y,lx-661,Gladys  Samantha,12000000.0,Arabica Flores 25kg,84000000.0
Consulting@outlookx.com,Padangpanjang,2018-08-27,KP0425CB,37073,8,4.0,Swift Delivery,Y,ku-559,Bengt  Consulting,27250000.0,Congo Blue Blend 25kg,218000000.0
Lim@outlookx.com,Tanjungpinang,2018-09-27,KP0625AF,37074,3,4.0,Wakanda Express,Y,qy-809,Lim Yoshawirja,12000000.0,Arabica Flores 25kg,36000000.0
Kokos@ymail.com,Langsa,2018-09-27,KP0625AF,37075,8,4.0,Cepat Kirim,Y,ty-101,Kokos Purnomo,12000000.0,Arabica Flores 25kg,96000000.0
Eldelina@livex.com,Tomohon,2018-09-27,KP0850FB,37076,3,5.0,Swift Delivery,N,Ap-221,Richard  Eldelina,21000000.0,Flores Blend 50kg,63000000.0
PAO@ymail.com,Padang,2018-09-27,KP0550EH,37077,5,1.0,Cepat Kirim,N,Sk-559,Pao  Halim,45000000.0,Elsavador High 50kg,225000000.0
Johan@outlookx.com,Meulaboh,2018-10-28,KP0350CF,37078,7,5.0,Wakanda Express,Y,Dj-101,Darmawansjah Johan,35000000.0,Colombie Finest Blend 50kg,245000000.0
Moi@gmail.com,Manado,2018-11-28,KP0750AJ,37079,8,4.0,Wakanda Express,Y,Fi-221,Irawan Moi,18000000.0,Arabica Java 50kg,144000000.0
Tejowarno@ymail.com,Sibolga,2018-11-28,KP0850FB,37080,10,4.0,Swift Delivery,N,El-662,Ridwan Tejowarno,21000000.0,Flores Blend 50kg,210000000.0
Metta@ymail.com,Medan,2018-12-28,KP0850FB,37081,4,4.0,Swift Delivery,Y,Rn-662,Metta Basyir,21000000.0,Flores Blend 50kg,84000000.0
Septo@ymail.com,Banda Aceh,2018-12-28,KP0850FB,37082,3,4.0,Cepat Kirim,N,Tr-101,Septo  Ong,21000000.0,Flores Blend 50kg,63000000.0
Michel@rocketmail.com,Malang,2018-02-28,KP0850FB,37083,7,4.0,JENT,Y,ja-123,Michel Ahimsa,21000000.0,Flores Blend 50kg,147000000.0
Boediyanio@gmail.com,Cimahi,2018-03-28,KP0750AJ,37084,4,5.0,Pru Logistic,Y,rw-409,Boediyanio Syafriel,18000000.0,Arabica Java 50kg,72000000.0
Wiryanto@ymail.com,Parepare,2018-04-28,KP0225BB,37085,5,4.0,JENT,N,pm-290,Soetjahjono Wiryanto,10000000.0,Breakfast Blend 25kg,50000000.0
Robert@livex.com,Pekalongan,2018-04-28,KP0850FB,37086,9,4.0,Pru Logistic,Y,qu-410,Eddy  Robert,21000000.0,Flores Blend 50kg,189000000.0
Rizal@rocketmail.com,Padangpanjang,2018-04-28,KP0750AJ,37087,6,4.0,Wakanda Express,N,va-559,Rizal  Fadjar,18000000.0,Arabica Java 50kg,108000000.0
MEDINA@ymail.com,Tegal,2018-05-28,KP0850FB,37088,6,4.0,Wakanda Express,Y,hk-410,Medina Prasetyo,21000000.0,Flores Blend 50kg,126000000.0
Eunice@outlookx.com,Madiun,2018-05-28,KP0350CF,37089,3,5.0,JENT,Y,wt-123,Eunice Wiyono ,35000000.0,Colombie Finest Blend 50kg,105000000.0
Budyanto@ymail.com,Depok,2018-06-28,KP0850FB,37090,9,4.0,JENT,Y,tq-409,Budyanto Eko,21000000.0,Flores Blend 50kg,189000000.0
Sierah@outlookx.com,Bukittinggi,2018-06-28,KP0750AJ,37091,10,4.0,Pru Logistic,N,ku-559,Sierah  Tjioe,18000000.0,Arabica Java 50kg,180000000.0
Padilla@gmail.com,Pontianak,2018-07-28,KP0925SG,37092,7,4.0,Cepat Kirim,N,La-880,Richard Padilla,15000000.0,Sidikalang Gold Blend 25kg,105000000.0
Kaizer@gmail.com,Manado,2018-07-28,KP0750AJ,37093,9,4.0,Swift Delivery,Y,Nq-221,Kaizer  Subianto,18000000.0,Arabica Java 50kg,162000000.0
Hendrik@ymail.com,Sibolga,2018-08-28,KP0625AF,37094,4,4.0,Wakanda Express,Y,rm-662,Hendrik Hari,12000000.0,Arabica Flores 25kg,48000000.0
Azhari@ymail.com,Banda Aceh,2018-08-28,KP0850FB,37095,9,5.0,Pru Logistic,Y,Ok-101,Antonius Azhari,21000000.0,Flores Blend 50kg,189000000.0
Tioniwar@livex.com,Samarinda,2018-08-28,KP0350CF,37096,2,4.0,Wakanda Express,Y,Ps-993,Alan Tioniwar,35000000.0,Colombie Finest Blend 50kg,70000000.0
Indra@rocketmail.com,Ternate,2018-09-28,KP0625AF,37097,4,4.0,Swift Delivery,Y,Lx-160,Leda Indra,12000000.0,Arabica Flores 25kg,48000000.0
Franklin@outlookx.com,Cilegon,2018-09-28,KP0625AF,37098,10,4.0,JENT,N,Up-500,Sujono  Franklin ,12000000.0,Arabica Flores 25kg,120000000.0
Peaceland@mex.com,Cirebon,2018-11-28,KP0750AJ,35434,9,4.0,Pru Logistic,N,hu-409,Peaceland Hardjodikromo,18000000.0,Arabica Java 50kg,162000000.0
Sutanto@mex.com,Lubuklinggau,2018-11-28,KP0750AJ,35263,4,4.0,JENT,N,en-661,Sugiharto Sutanto,18000000.0,Arabica Java 50kg,72000000.0
Achmad@livex.com,Padang,2018-11-26,KP0150BH,36930,3,3.0,Swift Delivery,Y,zl-559,Achmad  Hadeli,27000000.0,Bali Honey 50kg,81000000.0
Lin@ymail.com,Payakumbuh,2018-11-25,KP0425CB,35693,10,4.0,JENT,Y,xb-559,Lin  Santoso ,27250000.0,Congo Blue Blend 25kg,272500000.0
Soejatno@icloudx.com,Metro,2018-11-25,KP0625AF,35940,5,4.0,Swift Delivery,N,fl-150,Rasyid Soejatno,12000000.0,Arabica Flores 25kg,60000000.0
Megawati@livex.com,Lubuklinggau,2018-11-24,KP0150BH,36776,10,4.0,JENT,Y,yk-661,Megawati Tjakra/ms ,27000000.0,Bali Honey 50kg,270000000.0
Kiki@ymail.com,Singkawang,2018-11-23,KP0925SG,35912,6,4.0,Wakanda Express,Y,bd-880,Kiki Priapantja,15000000.0,Sidikalang Gold Blend 25kg,90000000.0
Widjaja@icloudx.com,Binjai,2018-11-23,KP0050AG,36512,5,4.0,Swift Delivery,N,tq-662,Semiwati Widjaja,16250000.0,Aceh Gayo 50kg,81250000.0
PRIASMORO@ymail.com,Tangerang,2018-11-21,KP0625AF,35350,3,4.0,Wakanda Express,Y,oc-500,Dr Priasmoro,12000000.0,Arabica Flores 25kg,36000000.0
Ryandi@ymail.com,Kendari,2018-11-20,KP0925SG,36731,2,4.0,Pru Logistic,N,nm-250,Ryandi Ang,15000000.0,Sidikalang Gold Blend 25kg,30000000.0
Dedy@gmail.com,Batam,2016-11-19,KP0150BH,36377,3,4.0,JENT,Y,rd-809,Dedy B,27000000.0,Bali Honey 50kg,81000000.0
Putihrai@gmail.com,Palembang,2016-11-17,KP0150BH,35692,10,2.0,Cepat Kirim,Y,sk-661,Handi Putihrai,27000000.0,Bali Honey 50kg,270000000.0
Loengara@ymail.com,Tangerang Selatan,2016-11-16,KP0750AJ,35598,5,4.0,JENT,Y,bb-500,Johan  Loengara,18000000.0,Arabica Java 50kg,90000000.0
Budi@gmail.com,Tidore Kepulauan,2016-11-16,KP0750AJ,36331,5,4.0,Wakanda Express,Y,mb-160,Budi Setijawati,18000000.0,Arabica Java 50kg,90000000.0
